,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,month,year,day
204,2014-07-25,5.0,2.02,7.5,10.0,15.0,1.0,1.0,2.0,2014,7,276,Friday,2014-07,2014,2014-07-25
205,2014-07-26,4.0,6.68,6.2,36.2,13.0,0.0,0.0,4.0,2014,7,276,Saturday,2014-07,2014,2014-07-26
206,2014-07-27,3.0,1.34,2.0,10.0,5.0,0.0,6.0,1.0,2014,7,276,Sunday,2014-07,2014,2014-07-27
207,2014-07-28,2.0,1.34,2.0,9.1,9.0,0.0,0.0,2.0,2014,7,276,Monday,2014-07,2014,2014-07-28
208,2014-07-29,2.34,0.68,1.0,13.0,15.0,3.0,0.0,5.0,2014,7,276,Tuesday,2014-07,2014,2014-07-29
209,2014-07-30,0.68,1.34,5.0,13.5,14.0,0.0,6.0,4.5,2014,7,276,Wednesday,2014-07,2014,2014-07-30
210,2014-07-31,3.0,0.34,4.0,10.5,8.0,0.0,0.0,1.0,2014,7,276,Thursday,2014-07,2014,2014-07-31
211,2014-08-01,2.0,1.0,2.2,14.0,17.0,1.0,0.0,1.0,2014,8,276,Friday,2014-08,2014,2014-08-01
212,2014-08-02,5.0,2.01,6.0,29.0,12.0,0.0,5.0,3.0,2014,8,276,Saturday,2014-08,2014,2014-08-02
213,2014-08-03,5.0,1.0,3.0,6.0,5.0,5.0,0.0,0.0,2014,8,276,Sunday,2014-08,2014,2014-08-03
214,2014-08-04,4.0,5.02,6.0,21.5,14.0,0.0,0.0,4.0,2014,8,276,Monday,2014-08,2014,2014-08-04
215,2014-08-05,2.0,1.34,3.0,17.1,9.0,0.0,0.0,0.0,2014,8,276,Tuesday,2014-08,2014,2014-08-05
216,2014-08-06,6.0,5.0,1.4,17.0,7.0,1.0,1.0,1.0,2014,8,276,Wednesday,2014-08,2014,2014-08-06
217,2014-08-07,3.34,2.68,3.0,33.0,13.0,1.0,0.0,2.0,2014,8,276,Thursday,2014-08,2014,2014-08-07
218,2014-08-08,5.02,4.02,5.0,13.0,12.0,3.0,2.0,2.0,2014,8,276,Friday,2014-08,2014,2014-08-08
219,2014-08-09,4.0,1.34,6.0,19.0,24.0,3.0,0.0,5.9,2014,8,276,Saturday,2014-08,2014,2014-08-09
220,2014-08-10,4.0,0.34,4.0,3.0,4.0,0.0,0.0,2.0,2014,8,276,Sunday,2014-08,2014,2014-08-10
221,2014-08-11,8.0,5.36,9.2,20.0,18.0,0.0,0.0,2.0,2014,8,276,Monday,2014-08,2014,2014-08-11
222,2014-08-12,0.0,1.36,4.5,10.0,8.0,1.0,0.0,4.6,2014,8,276,Tuesday,2014-08,2014,2014-08-12
223,2014-08-13,1.34,3.34,1.0,20.3,11.0,0.0,0.0,7.0,2014,8,276,Wednesday,2014-08,2014,2014-08-13
224,2014-08-14,4.0,2.34,6.0,14.4,13.0,0.0,0.0,6.0,2014,8,276,Thursday,2014-08,2014,2014-08-14
225,2014-08-15,4.34,4.02,7.0,13.2,15.0,2.0,3.0,2.0,2014,8,276,Friday,2014-08,2014,2014-08-15
226,2014-08-16,8.0,2.43,5.0,19.0,27.0,2.0,0.0,1.0,2014,8,276,Saturday,2014-08,2014,2014-08-16
227,2014-08-17,0.34,0.68,2.0,6.5,7.0,0.0,0.0,1.0,2014,8,276,Sunday,2014-08,2014,2014-08-17
228,2014-08-18,4.34,6.0,3.1,16.5,21.0,3.0,10.0,2.0,2014,8,276,Monday,2014-08,2014,2014-08-18
229,2014-08-19,11.34,6.35,5.0,16.1,13.0,1.0,3.0,1.1,2014,8,276,Tuesday,2014-08,2014,2014-08-19
230,2014-08-20,5.34,5.34,1.4,9.0,10.0,2.0,0.0,1.0,2014,8,276,Wednesday,2014-08,2014,2014-08-20
231,2014-08-21,3.0,1.0,2.0,18.0,16.0,1.0,0.0,2.2,2014,8,276,Thursday,2014-08,2014,2014-08-21
232,2014-08-22,6.34,1.34,5.0,19.0,15.0,0.0,0.0,1.0,2014,8,276,Friday,2014-08,2014,2014-08-22
233,2014-08-23,3.0,3.02,1.0,25.6,5.0,0.0,0.0,4.0,2014,8,276,Saturday,2014-08,2014,2014-08-23
234,2014-08-24,3.0,2.175,3.0,7.0,12.0,0.0,1.0,0.0,2014,8,276,Sunday,2014-08,2014,2014-08-24
235,2014-08-25,4.01,3.175,3.0,21.2,21.0,0.0,0.0,0.0,2014,8,276,Monday,2014-08,2014,2014-08-25
236,2014-08-26,2.34,5.34,3.0,31.0,14.0,1.0,1.0,3.0,2014,8,276,Tuesday,2014-08,2014,2014-08-26
237,2014-08-27,3.34,8.02,4.0,21.0,14.0,0.0,0.0,3.0,2014,8,276,Wednesday,2014-08,2014,2014-08-27
238,2014-08-28,2.34,5.36,6.0,32.67,19.0,0.0,4.0,0.0,2014,8,276,Thursday,2014-08,2014,2014-08-28
239,2014-08-29,6.34,3.68,5.0,26.28,18.0,1.0,0.0,3.0,2014,8,276,Friday,2014-08,2014,2014-08-29
240,2014-08-30,3.68,3.02,7.0,13.0,13.0,1.0,0.0,4.0,2014,8,276,Saturday,2014-08,2014,2014-08-30
241,2014-08-31,0.0,2.68,1.0,15.0,13.0,0.0,7.0,2.0,2014,8,276,Sunday,2014-08,2014,2014-08-31
242,2014-09-01,3.34,1.715,1.0,15.5,15.0,0.0,0.0,5.5,2014,9,276,Monday,2014-09,2014,2014-09-01
243,2014-09-02,2.34,4.68,5.2,20.14,7.0,0.0,2.0,3.0,2014,9,276,Tuesday,2014-09,2014,2014-09-02
244,2014-09-03,7.0,6.34,4.0,22.18,12.0,0.0,2.0,3.0,2014,9,276,Wednesday,2014-09,2014,2014-09-03
245,2014-09-04,5.68,5.34,3.0,17.6,21.0,1.0,0.0,1.0,2014,9,276,Thursday,2014-09,2014,2014-09-04
246,2014-09-05,4.0,0.779,3.0,15.6,15.0,2.0,0.0,2.0,2014,9,276,Friday,2014-09,2014,2014-09-05
247,2014-09-06,5.34,5.0,2.4,15.7,30.0,2.0,5.0,3.1,2014,9,276,Saturday,2014-09,2014,2014-09-06
248,2014-09-07,2.0,5.515,5.0,7.0,9.0,0.0,0.0,1.0,2014,9,276,Sunday,2014-09,2014,2014-09-07
249,2014-09-08,1.0,5.36,3.5,20.8,15.0,0.0,1.0,4.0,2014,9,276,Monday,2014-09,2014,2014-09-08
250,2014-09-09,6.34,2.34,4.0,29.2,17.0,0.0,2.0,1.2,2014,9,276,Tuesday,2014-09,2014,2014-09-09
251,2014-09-10,4.34,3.34,3.5,37.8,12.0,0.0,0.0,1.0,2014,9,276,Wednesday,2014-09,2014,2014-09-10
252,2014-09-11,0.0,1.34,4.0,32.2,15.0,0.0,10.0,0.0,2014,9,276,Thursday,2014-09,2014,2014-09-11
253,2014-09-12,2.68,2.67,1.0,20.0,19.0,0.0,8.0,1.0,2014,9,276,Friday,2014-09,2014,2014-09-12
254,2014-09-13,3.0,5.36,4.4,56.85,20.0,0.0,1.0,3.0,2014,9,276,Saturday,2014-09,2014,2014-09-13
255,2014-09-14,1.34,2.0,2.0,19.5,6.0,0.0,6.0,0.0,2014,9,276,Sunday,2014-09,2014,2014-09-14
256,2014-09-15,1.34,3.0,5.4,28.2,9.0,0.0,1.0,0.0,2014,9,276,Monday,2014-09,2014,2014-09-15
257,2014-09-16,4.0,2.68,0.0,59.3,13.0,0.0,0.0,0.0,2014,9,276,Tuesday,2014-09,2014,2014-09-16
258,2014-09-17,2.34,6.0,4.0,39.6,11.0,2.0,19.0,4.0,2014,9,276,Wednesday,2014-09,2014,2014-09-17
259,2014-09-18,3.0,2.02,1.0,44.0,7.0,0.0,0.0,1.0,2014,9,276,Thursday,2014-09,2014,2014-09-18
260,2014-09-19,2.0,4.34,7.8,23.0,8.0,0.0,22.0,0.0,2014,9,276,Friday,2014-09,2014,2014-09-19
261,2014-09-20,4.34,1.855,4.5,20.6,14.0,1.0,2.0,0.0,2014,9,276,Saturday,2014-09,2014,2014-09-20
262,2014-09-21,1.0,3.02,6.0,12.4,7.0,0.0,0.0,3.0,2014,9,276,Sunday,2014-09,2014,2014-09-21
263,2014-09-22,3.34,4.0,5.5,34.2,10.0,1.0,0.0,2.0,2014,9,276,Monday,2014-09,2014,2014-09-22
264,2014-09-23,3.0,3.34,5.5,26.0,10.0,0.0,1.0,2.0,2014,9,276,Tuesday,2014-09,2014,2014-09-23
265,2014-09-24,6.0,3.34,1.4,24.7,14.0,0.0,0.0,0.0,2014,9,276,Wednesday,2014-09,2014,2014-09-24
266,2014-09-25,4.68,6.34,8.2,49.15,15.0,1.0,1.0,5.0,2014,9,276,Thursday,2014-09,2014,2014-09-25
267,2014-09-26,4.0,3.68,3.5,38.0,22.0,2.0,0.0,1.0,2014,9,276,Friday,2014-09,2014,2014-09-26
268,2014-09-27,4.0,2.0,6.0,46.3,18.0,0.0,0.0,4.0,2014,9,276,Saturday,2014-09,2014,2014-09-27
269,2014-09-28,0.34,2.68,1.0,21.2,6.0,0.0,0.0,2.0,2014,9,276,Sunday,2014-09,2014,2014-09-28
270,2014-09-29,7.0,3.68,2.3,29.8,12.0,0.0,10.0,4.0,2014,9,276,Monday,2014-09,2014,2014-09-29
271,2014-09-30,10.0,5.34,4.0,61.3,10.0,2.0,22.0,2.0,2014,9,276,Tuesday,2014-09,2014,2014-09-30
272,2014-10-01,2.34,0.0,2.4,44.0,15.0,0.0,11.0,2.0,2014,10,276,Wednesday,2014-10,2014,2014-10-01
273,2014-10-02,2.0,4.99,5.0,23.9,11.0,0.0,2.0,1.0,2014,10,276,Thursday,2014-10,2014,2014-10-02
274,2014-10-03,4.33,1.34,5.9,44.14,12.0,0.0,11.0,2.0,2014,10,276,Friday,2014-10,2014,2014-10-03
275,2014-10-04,4.68,7.766,8.0,49.9,12.0,1.0,25.0,0.0,2014,10,276,Saturday,2014-10,2014,2014-10-04
276,2014-10-05,2.0,3.34,3.0,19.0,1.0,0.0,0.0,3.0,2014,10,276,Sunday,2014-10,2014,2014-10-05
277,2014-10-06,5.34,1.365,2.4,69.875,13.0,1.0,0.0,1.0,2014,10,276,Monday,2014-10,2014,2014-10-06
278,2014-10-07,3.0,4.34,2.2,41.7,17.0,1.0,5.0,0.0,2014,10,276,Tuesday,2014-10,2014,2014-10-07
279,2014-10-08,3.68,6.0,7.0,50.0,17.0,0.0,0.0,2.0,2014,10,276,Wednesday,2014-10,2014,2014-10-08
280,2014-10-09,1.0,4.69,6.0,48.2,10.0,2.0,5.0,0.0,2014,10,276,Thursday,2014-10,2014,2014-10-09
281,2014-10-10,4.34,2.68,9.0,28.8,24.0,3.0,6.0,0.5,2014,10,276,Friday,2014-10,2014,2014-10-10
282,2014-10-11,3.34,3.68,5.0,35.9,15.0,0.0,0.0,5.0,2014,10,276,Saturday,2014-10,2014,2014-10-11
283,2014-10-12,3.0,0.33,1.5,22.5,7.0,0.0,5.0,2.0,2014,10,276,Sunday,2014-10,2014,2014-10-12
284,2014-10-13,1.68,4.0,6.2,31.9,11.0,0.0,1.0,2.0,2014,10,276,Monday,2014-10,2014,2014-10-13
285,2014-10-14,3.0,5.41,4.8,31.8,7.0,0.0,11.0,0.0,2014,10,276,Tuesday,2014-10,2014,2014-10-14
286,2014-10-15,1.33,6.35,3.5,23.7,14.0,1.0,2.0,4.0,2014,10,276,Wednesday,2014-10,2014,2014-10-15
287,2014-10-16,6.775,3.5103125,2.9375,58.921875,9.0625,0.625,5.0,2.1875,2014,10,276,Thursday,2014-10,2014,2014-10-16
288,2014-10-17,3.0,2.34,3.4,42.0,22.0,3.0,0.0,2.0,2014,10,276,Friday,2014-10,2014,2014-10-17
289,2014-10-18,4.0,6.0,5.5,21.4,24.0,0.0,3.0,2.0,2014,10,276,Saturday,2014-10,2014,2014-10-18
290,2014-10-19,3.33,3.0,2.0,13.9,9.0,0.0,6.0,1.0,2014,10,276,Sunday,2014-10,2014,2014-10-19
291,2014-10-20,3.34,5.66,7.3,35.4,25.0,2.0,0.0,1.0,2014,10,276,Monday,2014-10,2014,2014-10-20
292,2014-10-21,2.34,4.34,6.4,14.3,11.0,0.0,20.0,1.0,2014,10,276,Tuesday,2014-10,2014,2014-10-21
293,2014-10-22,3.33,2.0,2.6,20.9,7.0,0.0,2.0,1.0,2014,10,276,Wednesday,2014-10,2014,2014-10-22
294,2014-10-23,1.34,4.33,0.0,32.2,7.0,1.0,0.0,0.0,2014,10,276,Thursday,2014-10,2014,2014-10-23
295,2014-10-24,3.67,2.67,6.3,49.4,18.0,0.0,5.0,1.0,2014,10,276,Friday,2014-10,2014,2014-10-24
296,2014-10-25,2.33,5.14,1.0,31.0,21.0,0.0,2.0,5.0,2014,10,276,Saturday,2014-10,2014,2014-10-25
297,2014-10-26,3.34,1.0,1.6,30.4,6.0,0.0,1.0,1.0,2014,10,276,Sunday,2014-10,2014,2014-10-26
298,2014-10-27,8.34,4.55,4.0,25.3,17.0,1.0,3.0,0.0,2014,10,276,Monday,2014-10,2014,2014-10-27
299,2014-10-28,4.0,3.48,10.0,40.4,23.0,0.0,0.0,2.0,2014,10,276,Tuesday,2014-10,2014,2014-10-28
300,2014-10-29,5.0,1.0,6.6,41.0,20.0,2.0,27.0,1.0,2014,10,276,Wednesday,2014-10,2014,2014-10-29
301,2014-10-30,0.0,1.0,5.0,20.3,11.0,1.0,2.0,0.0,2014,10,276,Thursday,2014-10,2014,2014-10-30
302,2014-10-31,2.0,2.45,4.0,31.0,16.0,0.0,0.0,2.0,2014,10,276,Friday,2014-10,2014,2014-10-31
303,2014-11-01,2.33,2.34,3.5,43.8,22.0,0.0,7.0,1.0,2014,11,276,Saturday,2014-11,2014,2014-11-01
304,2014-11-02,4.0,0.0,1.0,2.0,3.5,0.0,0.0,1.0,2014,11,276,Sunday,2014-11,2014,2014-11-02
305,2014-11-03,7.0,4.33,1.0,27.8,19.0,0.0,5.0,1.0,2014,11,276,Monday,2014-11,2014,2014-11-03
306,2014-11-04,6.33,1.0,5.2,26.5,15.0,0.0,0.0,1.0,2014,11,276,Tuesday,2014-11,2014,2014-11-04
307,2014-11-05,0.0,1.68,4.0,27.0,19.0,3.0,1.0,0.0,2014,11,276,Wednesday,2014-11,2014,2014-11-05
308,2014-11-06,6.0,2.34,5.2,23.4,23.0,1.0,0.0,0.0,2014,11,276,Thursday,2014-11,2014,2014-11-06
309,2014-11-07,6.0,10.34,5.5,15.8,32.0,1.0,0.0,1.0,2014,11,276,Friday,2014-11,2014,2014-11-07
310,2014-11-08,12.0,7.02,6.0,34.4,24.0,0.0,17.0,2.2,2014,11,276,Saturday,2014-11,2014,2014-11-08
311,2014-11-09,3.34,4.34,2.9,23.0,20.0,0.0,2.0,1.0,2014,11,276,Sunday,2014-11,2014,2014-11-09
312,2014-11-10,1.0,5.32,3.3,24.3,13.0,0.0,7.0,1.0,2014,11,276,Monday,2014-11,2014,2014-11-10
313,2014-11-11,8.0,4.0,2.0,23.0,18.0,0.0,8.0,2.0,2014,11,276,Tuesday,2014-11,2014,2014-11-11
314,2014-11-12,3.0,5.0,4.0,25.0,16.0,0.0,3.0,0.0,2014,11,276,Wednesday,2014-11,2014,2014-11-12
315,2014-11-13,8.0,2.0,5.0,33.2,10.0,0.0,0.0,2.2,2014,11,276,Thursday,2014-11,2014,2014-11-13
316,2014-11-14,5.34,0.0,6.0,29.4,20.0,1.0,2.0,3.0,2014,11,276,Friday,2014-11,2014,2014-11-14
317,2014-11-15,4.33,5.34,5.0,23.6,20.0,2.0,2.0,2.0,2014,11,276,Saturday,2014-11,2014,2014-11-15
318,2014-11-16,2.0,2.68,6.0,18.6,13.0,1.0,0.0,0.0,2014,11,276,Sunday,2014-11,2014,2014-11-16
319,2014-11-17,9.0,5.01,5.5,23.0,23.0,1.0,10.0,0.2,2014,11,276,Monday,2014-11,2014,2014-11-17
320,2014-11-18,2.67,2.0,5.0,19.3,10.5,1.0,0.0,1.0,2014,11,276,Tuesday,2014-11,2014,2014-11-18
321,2014-11-19,1.34,3.67,10.0,32.0,17.0,0.0,10.0,4.0,2014,11,276,Wednesday,2014-11,2014,2014-11-19
322,2014-11-20,4.0,7.0,5.0,18.8,13.0,0.0,8.0,0.0,2014,11,276,Thursday,2014-11,2014,2014-11-20
323,2014-11-21,1.34,1.34,3.0,22.4,16.0,0.0,2.0,1.0,2014,11,276,Friday,2014-11,2014,2014-11-21
324,2014-11-22,6.0,2.34,3.0,23.7,15.0,1.0,8.0,1.4,2014,11,276,Saturday,2014-11,2014,2014-11-22
325,2014-11-23,4.0,3.68,6.0,22.3,11.0,0.0,0.0,1.1,2014,11,276,Sunday,2014-11,2014,2014-11-23
326,2014-11-24,4.0,3.0,6.0,30.6,19.0,1.0,1.0,2.1,2014,11,276,Monday,2014-11,2014,2014-11-24
327,2014-11-25,5.36,1.68,2.0,19.2,18.0,0.0,2.0,3.0,2014,11,276,Tuesday,2014-11,2014,2014-11-25
328,2014-11-26,3.0,5.0,6.0,21.0,13.0,3.0,11.0,2.0,2014,11,276,Wednesday,2014-11,2014,2014-11-26
329,2014-11-27,7.0,3.67,2.3,21.2,9.0,1.0,4.0,3.0,2014,11,276,Thursday,2014-11,2014,2014-11-27
330,2014-11-28,3.02,1.4,15.0,15.9,12.0,1.0,2.0,1.0,2014,11,276,Friday,2014-11,2014,2014-11-28
331,2014-11-29,3.0,2.01,3.3,31.0,16.0,0.0,0.0,5.0,2014,11,276,Saturday,2014-11,2014,2014-11-29
332,2014-11-30,5.68,1.33,5.0,22.6,9.0,1.0,0.0,2.0,2014,11,276,Sunday,2014-11,2014,2014-11-30
333,2014-12-01,4.34,4.01,0.0,36.4,19.0,0.0,2.0,2.0,2014,12,276,Monday,2014-12,2014,2014-12-01
334,2014-12-02,6.99,4.33,3.7,7.8,26.0,0.0,4.0,1.0,2014,12,276,Tuesday,2014-12,2014,2014-12-02
335,2014-12-03,4.0,3.33,5.0,16.6,23.0,2.0,13.0,3.2,2014,12,276,Wednesday,2014-12,2014,2014-12-03
336,2014-12-04,3.0,4.34,3.6,28.7,16.0,1.0,1.0,0.0,2014,12,276,Thursday,2014-12,2014,2014-12-04
337,2014-12-05,2.02,5.68,1.0,28.1,15.0,1.0,1.0,2.2,2014,12,276,Friday,2014-12,2014,2014-12-05
338,2014-12-06,3.34,3.68,1.0,12.4,9.0,0.0,7.0,1.0,2014,12,276,Saturday,2014-12,2014,2014-12-06
339,2014-12-07,5.0,4.911,4.0,45.7,6.0,0.0,12.0,0.0,2014,12,276,Sunday,2014-12,2014,2014-12-07
340,2014-12-08,1.0,3.33,2.0,20.3,9.0,0.0,0.0,0.0,2014,12,276,Monday,2014-12,2014,2014-12-08
341,2014-12-09,1.0,2.34,7.0,27.28,12.0,1.0,0.0,2.0,2014,12,276,Tuesday,2014-12,2014,2014-12-09
342,2014-12-10,3.34,3.0,2.0,51.2,28.0,3.0,6.0,0.0,2014,12,276,Wednesday,2014-12,2014,2014-12-10
343,2014-12-11,2.34,5.33,7.0,16.3,21.0,2.0,0.0,0.0,2014,12,276,Thursday,2014-12,2014,2014-12-11
344,2014-12-12,6.34,2.34,5.6,41.4,18.0,0.0,2.0,0.0,2014,12,276,Friday,2014-12,2014,2014-12-12
345,2014-12-13,1.0,3.34,2.4,25.1,11.0,1.0,7.0,0.0,2014,12,276,Saturday,2014-12,2014,2014-12-13
346,2014-12-14,10.0,2.34,4.4,40.0,10.0,0.0,6.0,1.0,2014,12,276,Sunday,2014-12,2014,2014-12-14
347,2014-12-15,5.34,4.02,7.64,42.2,14.0,1.0,9.0,1.0,2014,12,276,Monday,2014-12,2014,2014-12-15
348,2014-12-16,6.34,1.34,6.2,23.0,23.0,3.0,4.0,1.0,2014,12,276,Tuesday,2014-12,2014,2014-12-16
349,2014-12-17,3.0,3.67,3.5,28.0,17.0,2.0,8.0,0.0,2014,12,276,Wednesday,2014-12,2014,2014-12-17
350,2014-12-18,5.0,3.67,3.0,26.6,9.0,0.0,0.0,0.0,2014,12,276,Thursday,2014-12,2014,2014-12-18
351,2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,12,276,Friday,2014-12,2014,2014-12-19
352,2014-12-20,1.0,3.66,2.0,31.3,9.0,0.0,0.0,3.0,2014,12,276,Saturday,2014-12,2014,2014-12-20
353,2014-12-21,4.33,4.33,2.0,52.5,6.0,0.0,10.0,1.0,2014,12,276,Sunday,2014-12,2014,2014-12-21
354,2014-12-22,3.34,4.68,2.284,19.6,43.0,1.0,13.0,4.0,2014,12,276,Monday,2014-12,2014,2014-12-22
355,2014-12-23,10.5,3.0,4.6,40.4,13.0,2.0,15.0,0.0,2014,12,276,Tuesday,2014-12,2014,2014-12-23
356,2014-12-24,1.0,3.0,1.0,41.6,16.0,0.0,2.0,2.0,2014,12,276,Wednesday,2014-12,2014,2014-12-24
357,2014-12-25,8.34,2.0,9.5,31.0,16.0,0.0,2.0,2.0,2014,12,276,Thursday,2014-12,2014,2014-12-25
358,2014-12-26,3.33,4.01,3.0,30.7,25.0,1.0,0.0,0.0,2014,12,276,Friday,2014-12,2014,2014-12-26
359,2014-12-27,7.33,5.34,4.4,39.0,26.0,0.0,9.0,3.0,2014,12,276,Saturday,2014-12,2014,2014-12-27
360,2014-12-28,2.34,10.76,3.0,80.4,15.0,0.0,13.0,1.0,2014,12,276,Sunday,2014-12,2014,2014-12-28
361,2014-12-29,2.33,3.66,4.0,40.0,5.0,1.0,2.0,0.0,2014,12,276,Monday,2014-12,2014,2014-12-29
362,2014-12-30,9.0,5.63,3.8,51.0,18.0,0.0,5.0,2.0,2014,12,276,Tuesday,2014-12,2014,2014-12-30
363,2014-12-31,5.67,6.33,2.5,41.08,14.0,3.0,10.0,1.0,2014,12,276,Wednesday,2014-12,2014,2014-12-31
364,2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,276,Thursday,2015-01,2015,2015-01-01
365,2015-01-02,6.0,5.33,4.9,50.8,13.0,0.0,6.25,2.0,2015,1,276,Friday,2015-01,2015,2015-01-02
366,2015-01-03,9.0,4.67,6.0,57.24,11.0,3.0,0.0,4.0,2015,1,276,Saturday,2015-01,2015,2015-01-03
367,2015-01-04,4.68,8.92,3.5,60.1,4.0,0.0,2.0,1.0,2015,1,276,Sunday,2015-01,2015,2015-01-04
368,2015-01-05,2.34,3.32,1.0,33.6,14.0,0.0,16.0,3.0,2015,1,276,Monday,2015-01,2015,2015-01-05
369,2015-01-06,3.0,9.37,7.3,42.0,13.0,0.0,3.0,0.0,2015,1,276,Tuesday,2015-01,2015,2015-01-06
370,2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,276,Wednesday,2015-01,2015,2015-01-07
371,2015-01-08,2.0,7.077,1.2,46.4,13.0,1.0,1.0,2.0,2015,1,276,Thursday,2015-01,2015,2015-01-08
372,2015-01-09,3.0,4.34,9.4,36.2,33.0,2.0,7.0,2.0,2015,1,276,Friday,2015-01,2015,2015-01-09
373,2015-01-10,6.0,5.864,7.0,32.6,14.0,3.0,1.0,1.0,2015,1,276,Saturday,2015-01,2015,2015-01-10
374,2015-01-11,3.0,7.34,7.0,43.6,11.0,1.0,11.0,2.0,2015,1,276,Sunday,2015-01,2015,2015-01-11
375,2015-01-12,2.33,3.34,7.5,36.6,18.0,0.0,6.0,1.0,2015,1,276,Monday,2015-01,2015,2015-01-12
376,2015-01-13,10.34,4.66,10.0,34.0,14.0,2.0,4.0,2.0,2015,1,276,Tuesday,2015-01,2015,2015-01-13
377,2015-01-14,3.0,3.34,5.0,23.0,20.0,0.0,1.0,0.0,2015,1,276,Wednesday,2015-01,2015,2015-01-14
378,2015-01-15,6.67,3.0,1.0,55.25,13.0,0.0,15.0,2.0,2015,1,276,Thursday,2015-01,2015,2015-01-15
379,2015-01-16,6.33,5.99,3.8,43.0,16.0,2.0,6.0,2.0,2015,1,276,Friday,2015-01,2015,2015-01-16
380,2015-01-17,6.68,5.68,7.0,19.2,18.0,0.0,0.0,0.0,2015,1,276,Saturday,2015-01,2015,2015-01-17
381,2015-01-18,4.0,4.34,4.5,20.4,16.0,0.0,0.0,2.0,2015,1,276,Sunday,2015-01,2015,2015-01-18
382,2015-01-19,5.34,2.68,1.1,32.0,12.0,0.0,20.0,2.0,2015,1,276,Monday,2015-01,2015,2015-01-19
383,2015-01-20,4.34,0.33,6.0,38.0,24.0,1.0,4.0,1.0,2015,1,276,Tuesday,2015-01,2015,2015-01-20
384,2015-01-21,4.0,1.0,2.0,37.45,17.0,1.0,0.0,1.0,2015,1,276,Wednesday,2015-01,2015,2015-01-21
385,2015-01-22,4.0,1.34,4.0,21.4,19.0,0.0,0.0,1.0,2015,1,276,Thursday,2015-01,2015,2015-01-22
386,2015-01-23,3.67,4.728,8.0,30.0,14.0,0.0,7.0,2.0,2015,1,276,Friday,2015-01,2015,2015-01-23
387,2015-01-24,4.34,3.33,9.2,49.7,31.0,0.0,22.0,1.0,2015,1,276,Saturday,2015-01,2015,2015-01-24
388,2015-01-25,4.0,1.13,1.9,38.0,11.0,1.0,5.0,0.0,2015,1,276,Sunday,2015-01,2015,2015-01-25
389,2015-01-26,8.5,4.67,4.0,34.4,15.0,0.0,13.0,0.0,2015,1,276,Monday,2015-01,2015,2015-01-26
390,2015-01-27,2.67,6.33,1.0,20.0,14.0,0.0,0.0,0.0,2015,1,276,Tuesday,2015-01,2015,2015-01-27
391,2015-01-28,3.0,5.34,3.0,32.0,18.0,3.0,5.0,3.0,2015,1,276,Wednesday,2015-01,2015,2015-01-28
392,2015-01-29,4.34,5.71,8.7,24.4,16.0,3.0,11.0,3.0,2015,1,276,Thursday,2015-01,2015,2015-01-29
393,2015-01-30,1.0,1.068,1.0,20.5,19.0,1.0,0.0,0.0,2015,1,276,Friday,2015-01,2015,2015-01-30
394,2015-01-31,8.34,6.112,5.0,32.4,12.0,0.0,11.0,2.0,2015,1,276,Saturday,2015-01,2015,2015-01-31
395,2015-02-01,4.34,7.35,7.0,35.6,7.0,1.0,0.0,1.0,2015,2,276,Sunday,2015-02,2015,2015-02-01
396,2015-02-02,6.0,4.0,5.1,20.9,14.0,0.0,3.0,2.0,2015,2,276,Monday,2015-02,2015,2015-02-02
397,2015-02-03,3.33,3.0,6.2,24.2,18.0,0.0,6.0,5.0,2015,2,276,Tuesday,2015-02,2015,2015-02-03
398,2015-02-04,2.34,2.67,2.4,38.8,6.0,0.0,12.0,0.0,2015,2,276,Wednesday,2015-02,2015,2015-02-04
399,2015-02-05,2.0,5.57,3.0,24.85,12.0,0.0,2.0,1.0,2015,2,276,Thursday,2015-02,2015,2015-02-05
400,2015-02-06,3.33,3.33,7.3,23.0,7.0,1.0,13.0,1.0,2015,2,276,Friday,2015-02,2015,2015-02-06
401,2015-02-07,2.0,5.0,1.9,33.6,9.0,0.0,0.0,2.0,2015,2,276,Saturday,2015-02,2015,2015-02-07
402,2015-02-08,1.34,7.759,5.7,29.9,8.0,0.0,0.0,0.0,2015,2,276,Sunday,2015-02,2015,2015-02-08
403,2015-02-09,3.33,3.54,9.6,20.7,8.0,1.0,0.0,1.0,2015,2,276,Monday,2015-02,2015,2015-02-09
404,2015-02-10,3.66,8.67,7.0,33.0,11.0,0.0,6.0,3.0,2015,2,276,Tuesday,2015-02,2015,2015-02-10
405,2015-02-11,3.0,5.14,3.6,48.5,16.0,0.0,20.0,2.0,2015,2,276,Wednesday,2015-02,2015,2015-02-11
406,2015-02-12,3.0,4.0,6.0,23.82,11.0,1.0,5.0,0.0,2015,2,276,Thursday,2015-02,2015,2015-02-12
407,2015-02-13,6.01,4.23,7.0,29.6,11.0,1.0,22.0,1.0,2015,2,276,Friday,2015-02,2015,2015-02-13
